date,ffk_rain_station,fld_rainfall_amount
2022-03-28,SNA,0
2022-03-28,SMX,0.52
2022-03-28,SFOC,0.97
2022-03-28,SBA,0.37
2022-03-28,SAN,0
2022-03-28,OXR,0.1
2022-03-28,NFG,0.02
2022-03-28,MQO,0.92
2022-03-28,LGB,0.01
2022-03-28,LAX,0
2022-03-28,EKA,0.02
2022-03-28,DEMX,0
2022-03-28,CEC,0.03
2022-03-28,CAPS,1.23
2022-03-28,CADR,0.63
2022-03-28,8Q3,0.15
2022-03-27,VTU,0
2022-03-27,STS,0
2022-03-27,SRU,0
2022-03-27,SNA,0
2022-03-27,SMX,0
2022-03-27,SFOC,0
2022-03-27,SBA,0.04
2022-03-27,SAN,0
2022-03-27,OXR,0
2022-03-27,NFG,0.03
2022-03-27,MQO,0.02
2022-03-27,LGB,0
2022-03-27,LAX,0
2022-03-27,EKA,0
2022-03-27,DEMX,0
2022-03-27,CEC,0
2022-03-27,CAPS,0.04
2022-03-27,CADR,0
2022-03-27,8Q3,0
2022-03-26,VTU,0
2022-03-26,STS,0
2022-03-26,SRU,0
2022-03-26,SNA,0
2022-03-26,SMX,0
2022-03-26,SFOC,0
2022-03-26,SBA,0.1
2022-03-26,SAN,0
2022-03-26,OXR,0
2022-03-26,NFG,0.06
2022-03-26,MQO,0.06
2022-03-26,LGB,0
2022-03-26,LAX,0
2022-03-26,EKA,0
2022-03-26,DEMX,0
2022-03-26,CEC,0
2022-03-26,CAPS,0.11
2022-03-26,CADR,0
2022-03-26,8Q3,0
2022-03-25,VTU,0
2022-03-25,STS,0.06
2022-03-25,SRU,0
2022-03-25,SNA,0.02
2022-03-25,SMX,0
2022-03-25,SFOC,0
2022-03-25,SBA,0
2022-03-25,SAN,0
2022-03-25,OXR,0
2022-03-25,NFG,0.02
2022-03-25,MQO,0.05
2022-03-25,LGB,0
2022-03-25,LAX,0
2022-03-25,EKA,0.02
2022-03-25,DEMX,0.03
2022-03-25,CEC,0
2022-03-25,CAPS,0.04
2022-03-25,CADR,0.01
2022-03-25,8Q3,0
2022-03-24,VTU,0
2022-03-24,STS,0
2022-03-24,SRU,0
2022-03-24,SNA,0
2022-03-24,SMX,0
2022-03-24,SFOC,0
2022-03-24,SBA,0
2022-03-24,SAN,0
2022-03-24,OXR,0
2022-03-24,NFG,0
2022-03-24,MQO,0.01
2022-03-24,LGB,0
2022-03-24,LAX,0
2022-03-24,EKA,0
2022-03-24,DEMX,0
2022-03-24,CEC,0
2022-03-24,CAPS,0.08
2022-03-24,CADR,0.03
2022-03-24,8Q3,0
2022-03-23,VTU,0
2022-03-23,STS,0
2022-03-23,SRU,0
2022-03-23,SNA,0
2022-03-23,SMX,0
2022-03-23,SFOC,0
2022-03-23,SBA,0
2022-03-23,SAN,0
2022-03-23,OXR,0
2022-03-23,NFG,0
2022-03-23,MQO,0
2022-03-23,LGB,0
2022-03-23,LAX,0
2022-03-23,EKA,0.04
2022-03-23,DEMX,0
2022-03-23,CEC,0
2022-03-23,CAPS,0
2022-03-23,CADR,0
2022-03-23,8Q3,0
2022-03-22,VTU,0
2022-03-22,STS,0
2022-03-22,SRU,0
2022-03-22,SNA,0
2022-03-22,SMX,0
2022-03-22,SFOC,0
2022-03-22,SBA,0
2022-03-22,SAN,0
2022-03-22,OXR,0
2022-03-22,NFG,0
2022-03-22,MQO,0
2022-03-22,LGB,0
2022-03-22,LAX,0
2022-03-22,EKA,0
2022-03-22,DEMX,0
2022-03-22,CEC,0
2022-03-22,CAPS,0
2022-03-22,CADR,0
2022-03-22,8Q3,0
2022-03-21,VTU,0
2022-03-21,STS,0
2022-03-21,SRU,0
2022-03-21,SNA,0
2022-03-21,SMX,0
2022-03-21,SFOC,0
2022-03-21,SBA,0
2022-03-21,SAN,0
2022-03-21,OXR,0
2022-03-21,NFG,0
2022-03-21,MQO,0
2022-03-21,LGB,0.01
2022-03-21,LAX,0
2022-03-21,EKA,0
2022-03-21,DEMX,0.06
2022-03-21,CEC,0
2022-03-21,CAPS,0
2022-03-21,CADR,0
2022-03-21,8Q3,0
2022-03-20,VTU,0
2022-03-20,STS,0
2022-03-20,SRU,0
2022-03-20,SNA,0
2022-03-20,SMX,0
2022-03-20,SFOC,0
2022-03-20,SBA,0
2022-03-20,SAN,0
2022-03-20,OXR,0
2022-03-20,NFG,0
2022-03-20,MQO,0
2022-03-20,LGB,0
2022-03-20,LAX,0
2022-03-20,EKA,0
2022-03-20,DEMX,0
2022-03-20,CEC,0
2022-03-20,CAPS,0
2022-03-20,CADR,0
2022-03-20,8Q3,0
2022-03-19,VTU,0
2022-03-19,STS,0.04
2022-03-19,SRU,0.03
2022-03-19,SNA,0
2022-03-19,SMX,0
2022-03-19,SFOC,0.04
2022-03-19,SBA,0
2022-03-19,SAN,0
2022-03-19,OXR,0
2022-03-19,NFG,0
2022-03-19,MQO,0
2022-03-19,LGB,0
2022-03-19,LAX,0
2022-03-19,EKA,0.37
2022-03-19,DEMX,0
2022-03-19,CEC,0.54
2022-03-19,CAPS,0
2022-03-19,CADR,0.14
2022-03-19,8Q3,0.22
2022-03-18,VTU,0
2022-03-18,STS,0
2022-03-18,SRU,0
2022-03-18,SNA,0
2022-03-18,SMX,0
2022-03-18,SFOC,0
2022-03-18,SBA,0
2022-03-18,SAN,0
2022-03-18,OXR,0
2022-03-18,NFG,0
2022-03-18,MQO,0
2022-03-18,LGB,0
2022-03-18,LAX,0
2022-03-18,EKA,0
2022-03-18,DEMX,0
2022-03-18,CEC,0
2022-03-18,CAPS,0
2022-03-18,CADR,0
2022-03-18,8Q3,0.02
2022-03-17,VTU,0
2022-03-17,STS,0
2022-03-17,SRU,0
2022-03-17,SNA,0
2022-03-17,SMX,0
2022-03-17,SFOC,0
2022-03-17,SBA,0
2022-03-17,SAN,0
2022-03-17,OXR,0
2022-03-17,NFG,0
2022-03-17,MQO,0
2022-03-17,LGB,0
2022-03-17,LAX,0
2022-03-17,EKA,0
2022-03-17,DEMX,0
2022-03-17,CEC,0
2022-03-17,CAPS,0
2022-03-17,CADR,0
2022-03-17,8Q3,0.03
2022-03-16,VTU,0
2022-03-16,STS,0
2022-03-16,SRU,0.03
2022-03-16,SNA,0
2022-03-16,SMX,0
2022-03-16,SFOC,0.02
2022-03-16,SBA,0
2022-03-16,SAN,0
2022-03-16,OXR,0
2022-03-16,NFG,0
2022-03-16,MQO,0
2022-03-16,LGB,0
2022-03-16,LAX,0
2022-03-16,EKA,0.3
2022-03-16,DEMX,0
2022-03-16,CEC,0.03
2022-03-16,CAPS,0
2022-03-16,CADR,0
2022-03-16,8Q3,0.01
2022-03-15,VTU,0
2022-03-15,STS,0.17
2022-03-15,SRU,0
2022-03-15,SNA,0
2022-03-15,SMX,0
2022-03-15,SFOC,0.06
2022-03-15,SBA,0
2022-03-15,SAN,0
2022-03-15,OXR,0
2022-03-15,NFG,0
2022-03-15,MQO,0
2022-03-15,LGB,0
2022-03-15,LAX,0
2022-03-15,EKA,0.8
2022-03-15,DEMX,0
2022-03-15,CEC,1.39
2022-03-15,CAPS,0
2022-03-15,CADR,0
2022-03-15,8Q3,0.31
2022-03-14,VTU,0
2022-03-14,STS,0
2022-03-14,SRU,0
2022-03-14,SNA,0
2022-03-14,SMX,0
2022-03-14,SFOC,0
2022-03-14,SBA,0
2022-03-14,SAN,0
2022-03-14,OXR,0
2022-03-14,NFG,0
2022-03-14,MQO,0
2022-03-14,LGB,0
2022-03-14,LAX,0
2022-03-14,EKA,0.01
2022-03-14,DEMX,0
2022-03-14,CEC,0.02
2022-03-14,CAPS,0
2022-03-14,CADR,0
2022-03-14,8Q3,0
2022-03-13,VTU,0
2022-03-13,STS,0.02
2022-03-13,SRU,0
2022-03-13,SNA,0
2022-03-13,SMX,0
2022-03-13,SFOC,0.02
2022-03-13,SBA,0
2022-03-13,SAN,0
2022-03-13,OXR,0
2022-03-13,NFG,0
2022-03-13,MQO,0
2022-03-13,LGB,0
2022-03-13,LAX,0
2022-03-13,EKA,0.26
2022-03-13,DEMX,0
2022-03-13,CEC,0.68
2022-03-13,CAPS,0
2022-03-13,CADR,0
2022-03-13,8Q3,0.12
2022-03-12,VTU,0
2022-03-12,STS,0
2022-03-12,SRU,0
2022-03-12,SNA,0
2022-03-12,SMX,0
2022-03-12,SFOC,0
2022-03-12,SBA,0
2022-03-12,SAN,0
2022-03-12,OXR,0
2022-03-12,NFG,0
2022-03-12,MQO,0
2022-03-12,LGB,0
2022-03-12,LAX,0
2022-03-12,EKA,0
2022-03-12,DEMX,0
2022-03-12,CEC,0
2022-03-12,CAPS,0
2022-03-12,CADR,0
2022-03-12,8Q3,0
2022-03-11,VTU,0
2022-03-11,STS,0
2022-03-11,SRU,0
2022-03-11,SNA,0
2022-03-11,SMX,0
2022-03-11,SFOC,0
2022-03-11,SBA,0
2022-03-11,SAN,0
2022-03-11,OXR,0
2022-03-11,NFG,0
2022-03-11,MQO,0
2022-03-11,LGB,0
2022-03-11,LAX,0
2022-03-11,EKA,0
2022-03-11,DEMX,0
2022-03-11,CEC,0
2022-03-11,CAPS,0
2022-03-11,CADR,0
2022-03-11,8Q3,0
2022-03-10,VTU,0
2022-03-10,STS,0
2022-03-10,SRU,0
2022-03-10,SNA,0
2022-03-10,SMX,0
2022-03-10,SFOC,0
2022-03-10,SBA,0
2022-03-10,SAN,0
2022-03-10,OXR,0
2022-03-10,NFG,0
2022-03-10,MQO,0
2022-03-10,LGB,0
2022-03-10,LAX,0
2022-03-10,EKA,0
2022-03-10,DEMX,0
2022-03-10,CEC,0
2022-03-10,CAPS,0
2022-03-10,CADR,0
2022-03-10,8Q3,0
2022-03-09,VTU,0
2022-03-09,STS,0
2022-03-09,SRU,0
2022-03-09,SNA,0
2022-03-09,SMX,0
2022-03-09,SFOC,0
2022-03-09,SBA,0
2022-03-09,SAN,0
2022-03-09,OXR,0
2022-03-09,NFG,0
2022-03-09,MQO,0
2022-03-09,LGB,0
2022-03-09,LAX,0
2022-03-09,EKA,0
2022-03-09,DEMX,0
2022-03-09,CEC,0
2022-03-09,CAPS,0
2022-03-09,CADR,0
2022-03-09,8Q3,0
2022-03-08,VTU,0
2022-03-08,STS,0
2022-03-08,SRU,0
2022-03-08,SNA,0
2022-03-08,SMX,0
2022-03-08,SFOC,0
2022-03-08,SBA,0
2022-03-08,SAN,0
2022-03-08,OXR,0
2022-03-08,NFG,0
2022-03-08,MQO,0
2022-03-08,LGB,0
2022-03-08,LAX,0
2022-03-08,EKA,0
2022-03-08,DEMX,0
2022-03-08,CEC,0
2022-03-08,CAPS,0
2022-03-08,CADR,0
2022-03-08,8Q3,0
2022-03-07,VTU,0
2022-03-07,STS,0
2022-03-07,SRU,0
2022-03-07,SNA,0
2022-03-07,SMX,0
2022-03-07,SFOC,0
2022-03-07,SBA,0
2022-03-07,SAN,0
2022-03-07,OXR,0
2022-03-07,NFG,0
2022-03-07,MQO,0
2022-03-07,LGB,0
2022-03-07,LAX,0
2022-03-07,EKA,0
2022-03-07,DEMX,0
2022-03-07,CEC,0
2022-03-07,CAPS,0
2022-03-07,CADR,0
2022-03-07,8Q3,0
2022-03-06,VTU,0.01
2022-03-06,STS,0
2022-03-06,SRU,0.02
2022-03-06,SNA,0.03
2022-03-06,SMX,0.05
2022-03-06,SFOC,0
2022-03-06,SBA,0.03
2022-03-06,SAN,0.02
2022-03-06,OXR,0.01
2022-03-06,NFG,0.04
2022-03-06,MQO,0.04
2022-03-06,LGB,0.02
2022-03-06,LAX,0.02
2022-03-06,EKA,0
2022-03-06,DEMX,0.08
2022-03-06,CEC,0
2022-03-06,CAPS,0.01
2022-03-06,CADR,0.05
2022-03-06,8Q3,0
2022-03-05,VTU,0.12
2022-03-05,STS,0.03
2022-03-05,SRU,0.08
2022-03-05,SNA,0.03
2022-03-05,SMX,0.14
2022-03-05,SFOC,0.02
2022-03-05,SBA,0.09
2022-03-05,SAN,0.19
2022-03-05,OXR,0.09
2022-03-05,NFG,0.08
2022-03-05,MQO,0.08
2022-03-05,LGB,0.03
2022-03-05,LAX,0.03
2022-03-05,EKA,0.06
2022-03-05,DEMX,0.13
2022-03-05,CEC,0
2022-03-05,CAPS,0.09
2022-03-05,CADR,0.19
2022-03-05,8Q3,0.06
2022-03-04,VTU,0.12
2022-03-04,STS,0.26
2022-03-04,SRU,0.08
2022-03-04,SNA,0.14
2022-03-04,SMX,0.25
2022-03-04,SFOC,0.12
2022-03-04,SBA,0.12
2022-03-04,SAN,0.32
2022-03-04,OXR,0.1
2022-03-04,NFG,0.02
2022-03-04,MQO,0.04
2022-03-04,LGB,0.08
2022-03-04,LAX,0.08
2022-03-04,EKA,0.01
2022-03-04,DEMX,0.19
2022-03-04,CEC,0
2022-03-04,CAPS,0.07
2022-03-04,CADR,0.08
2022-03-04,8Q3,0.12
2022-03-03,VTU,0
2022-03-03,STS,0
2022-03-03,SRU,0
2022-03-03,SNA,0
2022-03-03,SMX,0
2022-03-03,SFOC,0
2022-03-03,SBA,0
2022-03-03,SAN,0
2022-03-03,OXR,0
2022-03-03,NFG,0
2022-03-03,MQO,0
2022-03-03,LGB,0
2022-03-03,LAX,0
2022-03-03,EKA,0.12
2022-03-03,DEMX,0
2022-03-03,CEC,0.64
2022-03-03,CAPS,0
2022-03-03,CADR,0
2022-03-03,8Q3,0.02
2022-03-02,VTU,0
2022-03-02,STS,0
2022-03-02,SRU,0
2022-03-02,SNA,0
2022-03-02,SMX,0
2022-03-02,SFOC,0
2022-03-02,SBA,0
2022-03-02,SAN,0
2022-03-02,OXR,0
2022-03-02,NFG,0
2022-03-02,MQO,0
2022-03-02,LGB,0
2022-03-02,LAX,0
2022-03-02,EKA,0
2022-03-02,DEMX,0
2022-03-02,CEC,0.52
2022-03-02,CAPS,0
2022-03-02,CADR,0
2022-03-02,8Q3,0
2022-03-01,VTU,0
2022-03-01,STS,0
2022-03-01,SRU,0
2022-03-01,SNA,0
2022-03-01,SMX,0
2022-03-01,SFOC,0
2022-03-01,SBA,0
2022-03-01,SAN,0
2022-03-01,OXR,0
2022-03-01,NFG,0
2022-03-01,MQO,0
2022-03-01,LGB,0
2022-03-01,LAX,0
2022-03-01,EKA,0
2022-03-01,DEMX,0
2022-03-01,CEC,0.12
2022-03-01,CAPS,0
2022-03-01,CADR,0
2022-03-01,8Q3,0
2022-02-28,VTU,0
2022-02-28,STS,0
2022-02-28,SRU,0
2022-02-28,SNA,0
2022-02-28,SMX,0
2022-02-28,SFOC,0
2022-02-28,SBA,0
2022-02-28,SAN,0
2022-02-28,OXR,0
2022-02-28,NFG,0
2022-02-28,MQO,0
2022-02-28,LGB,0
2022-02-28,LAX,0
2022-02-28,EKA,0.02
2022-02-28,DEMX,0
2022-02-28,CEC,0.17
2022-02-28,CAPS,0
2022-02-28,CADR,0
2022-02-28,8Q3,0
2022-02-27,VTU,0
2022-02-27,STS,0
2022-02-27,SRU,0
2022-02-27,SNA,0
2022-02-27,SMX,0
2022-02-27,SFOC,0
2022-02-27,SBA,0
2022-02-27,SAN,0
2022-02-27,OXR,0
2022-02-27,NFG,0
2022-02-27,MQO,0
2022-02-27,LGB,0
2022-02-27,LAX,0
2022-02-27,EKA,0.2
2022-02-27,DEMX,0
2022-02-27,CEC,0.25
2022-02-27,CAPS,0
2022-02-27,CADR,0
2022-02-27,8Q3,0.1
2022-02-26,VTU,0
2022-02-26,STS,0
2022-02-26,SRU,0
2022-02-26,SNA,0
2022-02-26,SMX,0
2022-02-26,SFOC,0
2022-02-26,SBA,0
2022-02-26,SAN,0
2022-02-26,OXR,0
2022-02-26,NFG,0
2022-02-26,MQO,0
2022-02-26,LGB,0
2022-02-26,LAX,0
2022-02-26,EKA,0
2022-02-26,DEMX,0
2022-02-26,CEC,0
2022-02-26,CAPS,0
2022-02-26,CADR,0
2022-02-26,8Q3,0
2022-02-25,VTU,0
2022-02-25,STS,0
2022-02-25,SRU,0
2022-02-25,SNA,0
2022-02-25,SMX,0
2022-02-25,SFOC,0
2022-02-25,SBA,0
2022-02-25,SAN,0
2022-02-25,OXR,0
2022-02-25,NFG,0
2022-02-25,MQO,0
2022-02-25,LGB,0
2022-02-25,LAX,0
2022-02-25,EKA,0
2022-02-25,DEMX,0
2022-02-25,CEC,0
2022-02-25,CAPS,0
2022-02-25,CADR,0
2022-02-25,8Q3,0
2022-02-24,VTU,0
2022-02-24,STS,0
2022-02-24,SRU,0
2022-02-24,SNA,0.01
2022-02-24,SMX,0
2022-02-24,SFOC,0
2022-02-24,SBA,0
2022-02-24,SAN,0.02
2022-02-24,OXR,0
2022-02-24,NFG,0.08
2022-02-24,MQO,0
2022-02-24,LGB,0
2022-02-24,LAX,0.02
2022-02-24,EKA,0
2022-02-24,DEMX,0.04
2022-02-24,CEC,0
2022-02-24,CAPS,0
2022-02-24,CADR,0
2022-02-24,8Q3,0
2022-02-23,VTU,0.05
2022-02-23,STS,0.03
2022-02-23,SRU,0.08
2022-02-23,SNA,0.2
2022-02-23,SMX,0.24
2022-02-23,SFOC,0
2022-02-23,SBA,0.42
2022-02-23,SAN,0.84
2022-02-23,OXR,0.09
2022-02-23,NFG,0.45
2022-02-23,MQO,0.17
2022-02-23,LGB,0.18
2022-02-23,LAX,0.07
2022-02-23,EKA,0.02
2022-02-23,DEMX,0.6
2022-02-23,CEC,0
2022-02-23,CAPS,0.21
2022-02-23,CADR,0.03
2022-02-23,8Q3,0.01
2022-02-22,VTU,0
2022-02-22,STS,0
2022-02-22,SRU,0.12
2022-02-22,SNA,0
2022-02-22,SMX,0
2022-02-22,SFOC,0.07
2022-02-22,SBA,0
2022-02-22,SAN,0
2022-02-22,OXR,0
2022-02-22,NFG,0
2022-02-22,MQO,0
2022-02-22,LGB,0
2022-02-22,LAX,0
2022-02-22,EKA,0.38
2022-02-22,DEMX,0
2022-02-22,CEC,0.4
2022-02-22,CAPS,0
2022-02-22,CADR,0.09
2022-02-22,8Q3,0.05
2022-02-21,VTU,0
2022-02-21,STS,0
2022-02-21,SRU,0
2022-02-21,SNA,0
2022-02-21,SMX,0
2022-02-21,SFOC,0
2022-02-21,SBA,0
2022-02-21,SAN,0
2022-02-21,OXR,0
2022-02-21,NFG,0
2022-02-21,MQO,0
2022-02-21,LGB,0
2022-02-21,LAX,0
2022-02-21,EKA,0
2022-02-21,DEMX,0
2022-02-21,CEC,0.01
2022-02-21,CAPS,0
2022-02-21,CADR,0
2022-02-21,8Q3,0
2022-02-20,VTU,0
2022-02-20,STS,0
2022-02-20,SRU,0
2022-02-20,SNA,0
2022-02-20,SMX,0
2022-02-20,SFOC,0
2022-02-20,SBA,0
2022-02-20,SAN,0.01
2022-02-20,OXR,0
2022-02-20,NFG,0
2022-02-20,MQO,0
2022-02-20,LGB,0
2022-02-20,LAX,0
2022-02-20,EKA,0
2022-02-20,DEMX,0
2022-02-20,CEC,0
2022-02-20,CAPS,0
2022-02-20,CADR,0.01
2022-02-20,8Q3,0
2022-02-19,VTU,0
2022-02-19,STS,0
2022-02-19,SRU,0
2022-02-19,SNA,0
2022-02-19,SMX,0
2022-02-19,SFOC,0
2022-02-19,SBA,0
2022-02-19,SAN,0
2022-02-19,OXR,0
2022-02-19,NFG,0
2022-02-19,MQO,0
2022-02-19,LGB,0
2022-02-19,LAX,0
2022-02-19,EKA,0
2022-02-19,DEMX,0
2022-02-19,CEC,0
2022-02-19,CAPS,0
2022-02-19,CADR,0
2022-02-19,8Q3,0
2022-02-18,VTU,0
2022-02-18,STS,0
2022-02-18,SRU,0
2022-02-18,SNA,0
2022-02-18,SMX,0
2022-02-18,SFOC,0
2022-02-18,SBA,0
2022-02-18,SAN,0
2022-02-18,OXR,0
2022-02-18,NFG,0
2022-02-18,MQO,0
2022-02-18,LGB,0
2022-02-18,LAX,0
2022-02-18,EKA,0
2022-02-18,DEMX,0
2022-02-18,CEC,0
2022-02-18,CAPS,0
2022-02-18,CADR,0
2022-02-18,8Q3,0
2022-02-17,VTU,0
2022-02-17,STS,0
2022-02-17,SRU,0
2022-02-17,SNA,0
2022-02-17,SMX,0
2022-02-17,SFOC,0
2022-02-17,SBA,0
2022-02-17,SAN,0
2022-02-17,OXR,0
2022-02-17,NFG,0
2022-02-17,MQO,0
2022-02-17,LGB,0
2022-02-17,LAX,0
2022-02-17,EKA,0
2022-02-17,DEMX,0
2022-02-17,CEC,0
2022-02-17,CAPS,0
2022-02-17,CADR,0
2022-02-17,8Q3,0
2022-02-16,VTU,0
2022-02-16,STS,0
2022-02-16,SRU,0
2022-02-16,SNA,0
2022-02-16,SMX,0
2022-02-16,SFOC,0
2022-02-16,SBA,0.03
2022-02-16,SAN,0
2022-02-16,OXR,0
2022-02-16,NFG,0
2022-02-16,MQO,0
2022-02-16,LGB,0
2022-02-16,LAX,0
2022-02-16,EKA,0
2022-02-16,DEMX,0.04
2022-02-16,CEC,0
2022-02-16,CAPS,0
2022-02-16,CADR,0
2022-02-16,8Q3,0
2022-02-15,VTU,0
2022-02-15,STS,0
2022-02-15,SRU,0
2022-02-15,SNA,0
2022-02-15,SMX,0
2022-02-15,SFOC,0
2022-02-15,SBA,0
2022-02-15,SAN,0
2022-02-15,OXR,0
2022-02-15,NFG,0
2022-02-15,MQO,0
2022-02-15,LGB,0
2022-02-15,LAX,0
2022-02-15,EKA,0.04
2022-02-15,DEMX,0
2022-02-15,CEC,0.19
2022-02-15,CAPS,0.01
2022-02-15,CADR,0
2022-02-15,8Q3,0
2022-02-14,VTU,0
2022-02-14,STS,0
2022-02-14,SRU,0.03
2022-02-14,SNA,0
2022-02-14,SMX,0
2022-02-14,SFOC,0
2022-02-14,SBA,0
2022-02-14,SAN,0
2022-02-14,OXR,0
2022-02-14,NFG,0
2022-02-14,MQO,0.01
2022-02-14,LGB,0
2022-02-14,LAX,0
2022-02-14,EKA,0
2022-02-14,DEMX,0
2022-02-14,CEC,0
2022-02-14,CAPS,0
2022-02-14,CADR,0.04
2022-02-14,8Q3,0
2022-02-13,VTU,0
2022-02-13,STS,0
2022-02-13,SRU,0
2022-02-13,SNA,0
2022-02-13,SMX,0
2022-02-13,SFOC,0
2022-02-13,SBA,0
2022-02-13,SAN,0
2022-02-13,OXR,0
2022-02-13,NFG,0
2022-02-13,MQO,0
2022-02-13,LGB,0
2022-02-13,LAX,0
2022-02-13,EKA,0
2022-02-13,DEMX,0
2022-02-13,CEC,0
2022-02-13,CAPS,0
2022-02-13,CADR,0
2022-02-13,8Q3,0
2022-02-12,VTU,0
2022-02-12,STS,0
2022-02-12,SRU,0
2022-02-12,SNA,0
2022-02-12,SMX,0
2022-02-12,SFOC,0
2022-02-12,SBA,0
2022-02-12,SAN,0
2022-02-12,OXR,0
2022-02-12,NFG,0
2022-02-12,MQO,0
2022-02-12,LGB,0
2022-02-12,LAX,0
2022-02-12,EKA,0
2022-02-12,DEMX,0
2022-02-12,CEC,0
2022-02-12,CAPS,0
2022-02-12,CADR,0
2022-02-12,8Q3,0
2022-02-11,VTU,0
2022-02-11,STS,0
2022-02-11,SRU,0
2022-02-11,SNA,0
2022-02-11,SMX,0
2022-02-11,SFOC,0
2022-02-11,SBA,0
2022-02-11,SAN,0
2022-02-11,OXR,0
2022-02-11,NFG,0
2022-02-11,MQO,0
2022-02-11,LGB,0
2022-02-11,LAX,0
2022-02-11,EKA,0
2022-02-11,DEMX,0
2022-02-11,CEC,0
2022-02-11,CAPS,0
2022-02-11,CADR,0
2022-02-11,8Q3,0
2022-02-10,VTU,0
2022-02-10,STS,0
2022-02-10,SRU,0
2022-02-10,SNA,0
2022-02-10,SMX,0
2022-02-10,SFOC,0
2022-02-10,SBA,0
2022-02-10,SAN,0
2022-02-10,OXR,0
2022-02-10,NFG,0
2022-02-10,MQO,0
2022-02-10,LGB,0
2022-02-10,LAX,0
2022-02-10,EKA,0
2022-02-10,DEMX,0
2022-02-10,CEC,0
2022-02-10,CAPS,0
2022-02-10,CADR,0
2022-02-10,8Q3,0
2022-02-09,VTU,0
2022-02-09,STS,0
2022-02-09,SRU,0
2022-02-09,SNA,0
2022-02-09,SMX,0
2022-02-09,SFOC,0
2022-02-09,SBA,0
2022-02-09,SAN,0
2022-02-09,OXR,0
2022-02-09,NFG,0
2022-02-09,MQO,0
2022-02-09,LGB,0
2022-02-09,LAX,0
2022-02-09,EKA,0
2022-02-09,DEMX,0
2022-02-09,CEC,0
2022-02-09,CAPS,0
2022-02-09,CADR,0
2022-02-09,8Q3,0
2022-02-08,VTU,0
2022-02-08,STS,0
2022-02-08,SRU,0
2022-02-08,SNA,0
2022-02-08,SMX,0
2022-02-08,SFOC,0
2022-02-08,SBA,0
2022-02-08,SAN,0
2022-02-08,OXR,0
2022-02-08,NFG,0
2022-02-08,MQO,0
2022-02-08,LGB,0
2022-02-08,LAX,0
2022-02-08,EKA,0
2022-02-08,DEMX,0
2022-02-08,CEC,0
2022-02-08,CAPS,0
2022-02-08,CADR,0
2022-02-08,8Q3,0
2022-02-07,VTU,0
2022-02-07,STS,0
2022-02-07,SRU,0
2022-02-07,SNA,0
2022-02-07,SMX,0
2022-02-07,SFOC,0
2022-02-07,SBA,0
2022-02-07,SAN,0
2022-02-07,OXR,0
2022-02-07,NFG,0
2022-02-07,MQO,0
2022-02-07,LGB,0
2022-02-07,LAX,0
2022-02-07,EKA,0
2022-02-07,DEMX,0
2022-02-07,CEC,0
2022-02-07,CAPS,0
2022-02-07,CADR,0
2022-02-07,8Q3,0
2022-02-06,VTU,0
2022-02-06,STS,0
2022-02-06,SRU,0
2022-02-06,SNA,0
2022-02-06,SMX,0
2022-02-06,SFOC,0
2022-02-06,SBA,0
2022-02-06,SAN,0
2022-02-06,OXR,0
2022-02-06,NFG,0
2022-02-06,MQO,0
2022-02-06,LGB,0
2022-02-06,LAX,0
2022-02-06,EKA,0
2022-02-06,DEMX,0
2022-02-06,CEC,0
2022-02-06,CAPS,0
2022-02-06,CADR,0
2022-02-06,8Q3,0
2022-02-05,VTU,0
2022-02-05,STS,0
2022-02-05,SRU,0
2022-02-05,SNA,0
2022-02-05,SMX,0
2022-02-05,SFOC,0
2022-02-05,SBA,0
2022-02-05,SAN,0
2022-02-05,OXR,0
2022-02-05,NFG,0
2022-02-05,MQO,0
2022-02-05,LGB,0
2022-02-05,LAX,0
2022-02-05,EKA,0
2022-02-05,DEMX,0
2022-02-05,CEC,0
2022-02-05,CAPS,0
2022-02-05,CADR,0
2022-02-05,8Q3,0
2022-02-04,VTU,0
2022-02-04,STS,0
2022-02-04,SRU,0
2022-02-04,SNA,0
2022-02-04,SMX,0
2022-02-04,SFOC,0
2022-02-04,SBA,0
2022-02-04,SAN,0
2022-02-04,OXR,0
2022-02-04,NFG,0
2022-02-04,MQO,0
2022-02-04,LGB,0
2022-02-04,LAX,0
2022-02-04,EKA,0
2022-02-04,DEMX,0
2022-02-04,CEC,0
2022-02-04,CAPS,0
2022-02-04,CADR,0
2022-02-04,8Q3,0
2022-02-03,VTU,0
2022-02-03,STS,0
2022-02-03,SRU,0
2022-02-03,SNA,0
2022-02-03,SMX,0
2022-02-03,SFOC,0
2022-02-03,SBA,0
2022-02-03,SAN,0
2022-02-03,OXR,0
2022-02-03,NFG,0
2022-02-03,MQO,0
2022-02-03,LGB,0
2022-02-03,LAX,0
2022-02-03,EKA,0
2022-02-03,DEMX,0
2022-02-03,CEC,0
2022-02-03,CAPS,0
2022-02-03,CADR,0
2022-02-03,8Q3,0
2022-02-02,VTU,0
2022-02-02,STS,0
2022-02-02,SRU,0
2022-02-02,SNA,0
2022-02-02,SMX,0
2022-02-02,SFOC,0
2022-02-02,SBA,0
2022-02-02,SAN,0
2022-02-02,OXR,0
2022-02-02,NFG,0
2022-02-02,MQO,0
2022-02-02,LGB,0
2022-02-02,LAX,0
2022-02-02,EKA,0
2022-02-02,DEMX,0
